"Year","State","State_Code","Commodity","Species","Product_Type","Unit","Value","Wholesale_Type"
2013,"US",0,"MOLLUSKS","HARD CLAMS","ALL PRODUCTS","OPERATIONS",278,NA
2013,"US",0,"MOLLUSKS","HARD CLAMS","ALL PRODUCTS","DOLLARS",64593667,NA
2013,"US",0,"MOLLUSKS","HARD CLAMS","BROODSTOCK","OPERATIONS",3,NA
2013,"US",0,"MOLLUSKS","HARD CLAMS","BROODSTOCK","DOLLARS",NA,NA
2013,"US",0,"MOLLUSKS","HARD CLAMS","BROODSTOCK","HEAD",NA,NA
2013,"US",0,"MOLLUSKS","HARD CLAMS","FOODSIZE","OPERATIONS",262,NA
2013,"US",0,"MOLLUSKS","HARD CLAMS","FOODSIZE","DOLLARS",59094333,NA
2013,"US",0,"MOLLUSKS","HARD CLAMS","FOODSIZE","HEAD",417695332,NA
2013,"US",0,"MOLLUSKS","HARD CLAMS","FOODSIZE","HEAD_PER_LB",8,NA
2013,"US",0,"MOLLUSKS","HARD CLAMS","FOODSIZE","LB",53239914,NA
2013,"US",0,"MOLLUSKS","HARD CLAMS","LARVAE & SEED","OPERATIONS",28,NA
2013,"US",0,"MOLLUSKS","HARD CLAMS","LARVAE & SEED","DOLLARS",4900334,NA
2013,"US",0,"MOLLUSKS","HARD CLAMS","OTHER SIZES","OPERATIONS",2,NA
2013,"US",0,"MOLLUSKS","HARD CLAMS","OTHER SIZES","DOLLARS",NA,NA
2013,"US",0,"MOLLUSKS","MANILA CLAMS","ALL PRODUCTS","OPERATIONS",80,NA
2013,"US",0,"MOLLUSKS","MANILA CLAMS","ALL PRODUCTS","DOLLARS",24438490,NA
2013,"US",0,"MOLLUSKS","MANILA CLAMS","FOODSIZE","OPERATIONS",77,NA
2013,"US",0,"MOLLUSKS","MANILA CLAMS","FOODSIZE","DOLLARS",23040431,NA
2013,"US",0,"MOLLUSKS","MANILA CLAMS","FOODSIZE","HEAD",145601450,NA
2013,"US",0,"MOLLUSKS","MANILA CLAMS","FOODSIZE","HEAD_PER_LB",17,NA
2013,"US",0,"MOLLUSKS","MANILA CLAMS","FOODSIZE","LB",8372471,NA
2013,"US",0,"MOLLUSKS","MANILA CLAMS","LARVAE & SEED","OPERATIONS",4,NA
2013,"US",0,"MOLLUSKS","MANILA CLAMS","LARVAE & SEED","DOLLARS",1398059,NA
2013,"US",0,"MOLLUSKS","MUSSELS","ALL PRODUCTS","OPERATIONS",32,NA
2013,"US",0,"MOLLUSKS","MUSSELS","ALL PRODUCTS","DOLLARS",12252816,NA
2013,"US",0,"MOLLUSKS","MUSSELS","FOODSIZE","OPERATIONS",31,NA
2013,"US",0,"MOLLUSKS","MUSSELS","FOODSIZE","DOLLARS",NA,NA
2013,"US",0,"MOLLUSKS","MUSSELS","FOODSIZE","HEAD",99525534,NA
2013,"US",0,"MOLLUSKS","MUSSELS","FOODSIZE","HEAD_PER_LB",20,NA
2013,"US",0,"MOLLUSKS","MUSSELS","FOODSIZE","LB",4911154,NA
2013,"US",0,"MOLLUSKS","MUSSELS","LARVAE & SEED","OPERATIONS",1,NA
2013,"US",0,"MOLLUSKS","MUSSELS","LARVAE & SEED","DOLLARS",NA,NA
2013,"US",0,"MOLLUSKS","OTHER SPECIES","ALL PRODUCTS","OPERATIONS",13,NA
2013,"US",0,"MOLLUSKS","OTHER SPECIES","ALL PRODUCTS","DOLLARS",4342857,NA
2013,"US",0,"MOLLUSKS","OTHER SPECIES","FOODSIZE","OPERATIONS",4,NA
2013,"US",0,"MOLLUSKS","OTHER SPECIES","FOODSIZE","DOLLARS",NA,NA
2013,"US",0,"MOLLUSKS","OTHER SPECIES","FOODSIZE","HEAD",NA,NA
2013,"US",0,"MOLLUSKS","OTHER SPECIES","FOODSIZE","HEAD_PER_LB",NA,NA
2013,"US",0,"MOLLUSKS","OTHER SPECIES","FOODSIZE","LB",NA,NA
2013,"US",0,"MOLLUSKS","OTHER SPECIES","LARVAE & SEED","OPERATIONS",6,NA
2013,"US",0,"MOLLUSKS","OTHER SPECIES","LARVAE & SEED","DOLLARS",563900,NA
2013,"US",0,"MOLLUSKS","OTHER SPECIES","OTHER SIZES","OPERATIONS",4,NA
2013,"US",0,"MOLLUSKS","OTHER SPECIES","OTHER SIZES","DOLLARS",NA,NA
2013,"US",0,"MOLLUSKS","OYSTERS","ALL PRODUCTS","OPERATIONS",483,NA
2013,"US",0,"MOLLUSKS","OYSTERS","ALL PRODUCTS","DOLLARS",180149850,NA
2013,"US",0,"MOLLUSKS","OTHER OYSTERS","ALL PRODUCTS","OPERATIONS",41,NA
2013,"US",0,"MOLLUSKS","OTHER OYSTERS","ALL PRODUCTS","DOLLARS",25110413,NA
2013,"US",0,"MOLLUSKS","OTHER OYSTERS","FOODSIZE","OPERATIONS",36,NA
2013,"US",0,"MOLLUSKS","OTHER OYSTERS","FOODSIZE","DOLLARS",NA,NA
2013,"US",0,"MOLLUSKS","OTHER OYSTERS","FOODSIZE","HEAD",NA,NA
2013,"US",0,"MOLLUSKS","OTHER OYSTERS","FOODSIZE","HEAD_PER_LB",NA,NA
2013,"US",0,"MOLLUSKS","OTHER OYSTERS","FOODSIZE","LB",NA,NA
2013,"US",0,"MOLLUSKS","OTHER OYSTERS","LARVAE & SEED","OPERATIONS",2,NA
2013,"US",0,"MOLLUSKS","OTHER OYSTERS","LARVAE & SEED","DOLLARS",NA,NA
2013,"US",0,"MOLLUSKS","OTHER OYSTERS","OTHER SIZES","OPERATIONS",3,NA
2013,"US",0,"MOLLUSKS","OTHER OYSTERS","OTHER SIZES","DOLLARS",NA,NA
2013,"US",0,"MOLLUSKS","EASTERN OYSTERS","ALL PRODUCTS","OPERATIONS",315,NA
2013,"US",0,"MOLLUSKS","EASTERN OYSTERS","ALL PRODUCTS","DOLLARS",68297841,NA
2013,"US",0,"MOLLUSKS","EASTERN OYSTERS","BROODSTOCK","OPERATIONS",3,NA
2013,"US",0,"MOLLUSKS","EASTERN OYSTERS","BROODSTOCK","DOLLARS",125100,NA
2013,"US",0,"MOLLUSKS","EASTERN OYSTERS","BROODSTOCK","HEAD",482200,NA
2013,"US",0,"MOLLUSKS","EASTERN OYSTERS","FOODSIZE","OPERATIONS",306,NA
2013,"US",0,"MOLLUSKS","EASTERN OYSTERS","FOODSIZE","DOLLARS",65383225,NA
2013,"US",0,"MOLLUSKS","EASTERN OYSTERS","FOODSIZE","HEAD",305752216,NA
2013,"US",0,"MOLLUSKS","EASTERN OYSTERS","FOODSIZE","HEAD_PER_LB",7,NA
2013,"US",0,"MOLLUSKS","EASTERN OYSTERS","FOODSIZE","LB",43433740,NA
2013,"US",0,"MOLLUSKS","EASTERN OYSTERS","LARVAE & SEED","OPERATIONS",30,NA
2013,"US",0,"MOLLUSKS","EASTERN OYSTERS","LARVAE & SEED","DOLLARS",2789516,NA
2013,"US",0,"MOLLUSKS","PACIFIC OYSTERS","ALL PRODUCTS","OPERATIONS",145,NA
2013,"US",0,"MOLLUSKS","PACIFIC OYSTERS","ALL PRODUCTS","DOLLARS",86741596,NA
2013,"US",0,"MOLLUSKS","PACIFIC OYSTERS","FOODSIZE","OPERATIONS",140,NA
2013,"US",0,"MOLLUSKS","PACIFIC OYSTERS","FOODSIZE","DOLLARS",81721196,NA
2013,"US",0,"MOLLUSKS","PACIFIC OYSTERS","FOODSIZE","HEAD",213406271,NA
2013,"US",0,"MOLLUSKS","PACIFIC OYSTERS","FOODSIZE","HEAD_PER_LB",4,NA
2013,"US",0,"MOLLUSKS","PACIFIC OYSTERS","FOODSIZE","LB",51547153,NA
2013,"US",0,"MOLLUSKS","PACIFIC OYSTERS","LARVAE & SEED","OPERATIONS",16,NA
2013,"US",0,"MOLLUSKS","PACIFIC OYSTERS","LARVAE & SEED","DOLLARS",5020400,NA
2013,"US",0,"MOLLUSKS",NA,"RETAIL","PCT BY OUTLET",4,NA
2013,"US",0,"MOLLUSKS",NA,"WHOLESALE","PCT BY OUTLET",15,"DIRECT TO RETAILER"
2013,"US",0,"MOLLUSKS",NA,"WHOLESALE","PCT BY OUTLET",NA,"EXPORTS"
2013,"US",0,"MOLLUSKS",NA,"WHOLESALE","PCT BY OUTLET",NA,"GOVT"
2013,"US",0,"MOLLUSKS",NA,"WHOLESALE","PCT BY OUTLET",35,"LIVE HAULERS & BROKERS"
2013,"US",0,"MOLLUSKS",NA,"WHOLESALE","PCT BY OUTLET",6,"OTHER OUTLETS"
2013,"US",0,"MOLLUSKS",NA,"WHOLESALE","PCT BY OUTLET",17,"OTHER PRODUCERS"
2013,"US",0,"MOLLUSKS",NA,"WHOLESALE","PCT BY OUTLET",15,"PROCESSOR"
2013,"US",0,"MOLLUSKS",NA,"WHOLESALE","PCT BY OUTLET",NA,"RECREATIONAL STOCKING"
2013,"ALASKA",2,"MOLLUSKS","MOLLUSKS","ALL PRODUCTS","OPERATIONS",22,NA
2013,"ALASKA",2,"MOLLUSKS","MOLLUSKS","ALL PRODUCTS","DOLLARS",NA,NA
2013,"ALASKA",2,"MOLLUSKS","CLAMS","ALL PRODUCTS","OPERATIONS",1,NA
2013,"ALASKA",2,"MOLLUSKS","CLAMS","ALL PRODUCTS","DOLLARS",NA,NA
2013,"ALASKA",2,"MOLLUSKS","GEODUCK CLAMS","ALL PRODUCTS","OPERATIONS",1,NA
2013,"ALASKA",2,"MOLLUSKS","GEODUCK CLAMS","ALL PRODUCTS","DOLLARS",NA,NA
2013,"ALASKA",2,"MOLLUSKS","MUSSELS","ALL PRODUCTS","OPERATIONS",4,NA
2013,"ALASKA",2,"MOLLUSKS","MUSSELS","ALL PRODUCTS","DOLLARS",21850,NA
2013,"ALASKA",2,"MOLLUSKS","OYSTERS","ALL PRODUCTS","OPERATIONS",22,NA
2013,"ALASKA",2,"MOLLUSKS","OYSTERS","ALL PRODUCTS","DOLLARS",518773,NA
2013,"ALASKA",2,"MOLLUSKS","PACIFIC OYSTERS","ALL PRODUCTS","OPERATIONS",22,NA
2013,"ALASKA",2,"MOLLUSKS","PACIFIC OYSTERS","ALL PRODUCTS","DOLLARS",518773,NA
2013,"CALIFORNIA",6,"MOLLUSKS","MOLLUSKS","ALL PRODUCTS","OPERATIONS",27,NA
2013,"CALIFORNIA",6,"MOLLUSKS","MOLLUSKS","ALL PRODUCTS","DOLLARS",16992302,NA
2013,"CALIFORNIA",6,"MOLLUSKS","ABALONE","ALL PRODUCTS","OPERATIONS",9,NA
2013,"CALIFORNIA",6,"MOLLUSKS","ABALONE","ALL PRODUCTS","DOLLARS",NA,NA
2013,"CALIFORNIA",6,"MOLLUSKS","CLAMS","ALL PRODUCTS","OPERATIONS",4,NA
2013,"CALIFORNIA",6,"MOLLUSKS","CLAMS","ALL PRODUCTS","DOLLARS",NA,NA
2013,"CALIFORNIA",6,"MOLLUSKS","MANILA CLAMS","ALL PRODUCTS","OPERATIONS",4,NA
2013,"CALIFORNIA",6,"MOLLUSKS","MANILA CLAMS","ALL PRODUCTS","DOLLARS",NA,NA
2013,"CALIFORNIA",6,"MOLLUSKS","MUSSELS","ALL PRODUCTS","OPERATIONS",9,NA
2013,"CALIFORNIA",6,"MOLLUSKS","MUSSELS","ALL PRODUCTS","DOLLARS",NA,NA
2013,"CALIFORNIA",6,"MOLLUSKS","OYSTERS","ALL PRODUCTS","OPERATIONS",18,NA
2013,"CALIFORNIA",6,"MOLLUSKS","OYSTERS","ALL PRODUCTS","DOLLARS",9877151,NA
2013,"CALIFORNIA",6,"MOLLUSKS","OTHER OYSTERS","ALL PRODUCTS","OPERATIONS",5,NA
2013,"CALIFORNIA",6,"MOLLUSKS","OTHER OYSTERS","ALL PRODUCTS","DOLLARS",NA,NA
2013,"CALIFORNIA",6,"MOLLUSKS","EASTERN OYSTERS","ALL PRODUCTS","OPERATIONS",3,NA
2013,"CALIFORNIA",6,"MOLLUSKS","EASTERN OYSTERS","ALL PRODUCTS","DOLLARS",NA,NA
2013,"CALIFORNIA",6,"MOLLUSKS","PACIFIC OYSTERS","ALL PRODUCTS","OPERATIONS",18,NA
2013,"CALIFORNIA",6,"MOLLUSKS","PACIFIC OYSTERS","ALL PRODUCTS","DOLLARS",NA,NA
2013,"CONNECTICUT",9,"MOLLUSKS","MOLLUSKS","ALL PRODUCTS","OPERATIONS",25,NA
2013,"CONNECTICUT",9,"MOLLUSKS","MOLLUSKS","ALL PRODUCTS","DOLLARS",28297391,NA
2013,"CONNECTICUT",9,"MOLLUSKS","CLAMS","ALL PRODUCTS","OPERATIONS",16,NA
2013,"CONNECTICUT",9,"MOLLUSKS","CLAMS","ALL PRODUCTS","DOLLARS",18135415,NA
2013,"CONNECTICUT",9,"MOLLUSKS","HARD CLAMS","ALL PRODUCTS","OPERATIONS",16,NA
2013,"CONNECTICUT",9,"MOLLUSKS","HARD CLAMS","ALL PRODUCTS","DOLLARS",18135415,NA
2013,"CONNECTICUT",9,"MOLLUSKS","OYSTERS","ALL PRODUCTS","OPERATIONS",13,NA
2013,"CONNECTICUT",9,"MOLLUSKS","OYSTERS","ALL PRODUCTS","DOLLARS",10161976,NA
2013,"CONNECTICUT",9,"MOLLUSKS","EASTERN OYSTERS","ALL PRODUCTS","OPERATIONS",13,NA
2013,"CONNECTICUT",9,"MOLLUSKS","EASTERN OYSTERS","ALL PRODUCTS","DOLLARS",10161976,NA
2013,"FLORIDA",12,"MOLLUSKS","MOLLUSKS","ALL PRODUCTS","OPERATIONS",132,NA
2013,"FLORIDA",12,"MOLLUSKS","MOLLUSKS","ALL PRODUCTS","DOLLARS",19640914,NA
2013,"FLORIDA",12,"MOLLUSKS","CLAMS","ALL PRODUCTS","OPERATIONS",127,NA
2013,"FLORIDA",12,"MOLLUSKS","CLAMS","ALL PRODUCTS","DOLLARS",18729084,NA
2013,"FLORIDA",12,"MOLLUSKS","OTHER CLAMS","ALL PRODUCTS","OPERATIONS",10,NA
2013,"FLORIDA",12,"MOLLUSKS","OTHER CLAMS","ALL PRODUCTS","DOLLARS",NA,NA
2013,"FLORIDA",12,"MOLLUSKS","HARD CLAMS","ALL PRODUCTS","OPERATIONS",119,NA
2013,"FLORIDA",12,"MOLLUSKS","HARD CLAMS","ALL PRODUCTS","DOLLARS",NA,NA
2013,"FLORIDA",12,"MOLLUSKS","OTHER SPECIES","ALL PRODUCTS","OPERATIONS",7,NA
2013,"FLORIDA",12,"MOLLUSKS","OTHER SPECIES","ALL PRODUCTS","DOLLARS",NA,NA
2013,"FLORIDA",12,"MOLLUSKS","OYSTERS","ALL PRODUCTS","OPERATIONS",4,NA
2013,"FLORIDA",12,"MOLLUSKS","OYSTERS","ALL PRODUCTS","DOLLARS",NA,NA
2013,"FLORIDA",12,"MOLLUSKS","OTHER OYSTERS","ALL PRODUCTS","OPERATIONS",2,NA
2013,"FLORIDA",12,"MOLLUSKS","OTHER OYSTERS","ALL PRODUCTS","DOLLARS",NA,NA
2013,"FLORIDA",12,"MOLLUSKS","EASTERN OYSTERS","ALL PRODUCTS","OPERATIONS",2,NA
2013,"FLORIDA",12,"MOLLUSKS","EASTERN OYSTERS","ALL PRODUCTS","DOLLARS",NA,NA
2013,"GEORGIA",13,"MOLLUSKS","MOLLUSKS","ALL PRODUCTS","OPERATIONS",4,NA
2013,"GEORGIA",13,"MOLLUSKS","MOLLUSKS","ALL PRODUCTS","DOLLARS",NA,NA
2013,"GEORGIA",13,"MOLLUSKS","CLAMS","ALL PRODUCTS","OPERATIONS",4,NA
2013,"GEORGIA",13,"MOLLUSKS","CLAMS","ALL PRODUCTS","DOLLARS",NA,NA
2013,"GEORGIA",13,"MOLLUSKS","OTHER CLAMS","ALL PRODUCTS","OPERATIONS",1,NA
2013,"GEORGIA",13,"MOLLUSKS","OTHER CLAMS","ALL PRODUCTS","DOLLARS",NA,NA
2013,"GEORGIA",13,"MOLLUSKS","HARD CLAMS","ALL PRODUCTS","OPERATIONS",3,NA
2013,"GEORGIA",13,"MOLLUSKS","HARD CLAMS","ALL PRODUCTS","DOLLARS",116000,NA
2013,"HAWAII",15,"MOLLUSKS","MOLLUSKS","ALL PRODUCTS","OPERATIONS",3,NA
2013,"HAWAII",15,"MOLLUSKS","MOLLUSKS","ALL PRODUCTS","DOLLARS",NA,NA
2013,"HAWAII",15,"MOLLUSKS","ABALONE","ALL PRODUCTS","OPERATIONS",1,NA
2013,"HAWAII",15,"MOLLUSKS","ABALONE","ALL PRODUCTS","DOLLARS",NA,NA
2013,"HAWAII",15,"MOLLUSKS","CLAMS","ALL PRODUCTS","OPERATIONS",2,NA
2013,"HAWAII",15,"MOLLUSKS","CLAMS","ALL PRODUCTS","DOLLARS",NA,NA
2013,"HAWAII",15,"MOLLUSKS","OTHER CLAMS","ALL PRODUCTS","OPERATIONS",1,NA
2013,"HAWAII",15,"MOLLUSKS","OTHER CLAMS","ALL PRODUCTS","DOLLARS",NA,NA
2013,"HAWAII",15,"MOLLUSKS","MANILA CLAMS","ALL PRODUCTS","OPERATIONS",1,NA
2013,"HAWAII",15,"MOLLUSKS","MANILA CLAMS","ALL PRODUCTS","DOLLARS",NA,NA
2013,"LOUISIANA",22,"MOLLUSKS","MOLLUSKS","ALL PRODUCTS","OPERATIONS",39,NA
2013,"LOUISIANA",22,"MOLLUSKS","MOLLUSKS","ALL PRODUCTS","DOLLARS",13355478,NA
2013,"LOUISIANA",22,"MOLLUSKS","OYSTERS","ALL PRODUCTS","OPERATIONS",39,NA
2013,"LOUISIANA",22,"MOLLUSKS","OYSTERS","ALL PRODUCTS","DOLLARS",13355478,NA
2013,"LOUISIANA",22,"MOLLUSKS","OTHER OYSTERS","ALL PRODUCTS","OPERATIONS",21,NA
2013,"LOUISIANA",22,"MOLLUSKS","OTHER OYSTERS","ALL PRODUCTS","DOLLARS",9966598,NA
2013,"LOUISIANA",22,"MOLLUSKS","EASTERN OYSTERS","ALL PRODUCTS","OPERATIONS",18,NA
2013,"LOUISIANA",22,"MOLLUSKS","EASTERN OYSTERS","ALL PRODUCTS","DOLLARS",3388880,NA
2013,"MAINE",23,"MOLLUSKS","MOLLUSKS","ALL PRODUCTS","OPERATIONS",22,NA
2013,"MAINE",23,"MOLLUSKS","MOLLUSKS","ALL PRODUCTS","DOLLARS",NA,NA
2013,"MAINE",23,"MOLLUSKS","MUSSELS","ALL PRODUCTS","OPERATIONS",5,NA
2013,"MAINE",23,"MOLLUSKS","MUSSELS","ALL PRODUCTS","DOLLARS",1837653,NA
2013,"MAINE",23,"MOLLUSKS","OYSTERS","ALL PRODUCTS","OPERATIONS",17,NA
2013,"MAINE",23,"MOLLUSKS","OYSTERS","ALL PRODUCTS","DOLLARS",NA,NA
2013,"MAINE",23,"MOLLUSKS","EASTERN OYSTERS","ALL PRODUCTS","OPERATIONS",17,NA
2013,"MAINE",23,"MOLLUSKS","EASTERN OYSTERS","ALL PRODUCTS","DOLLARS",NA,NA
2013,"MARYLAND",24,"MOLLUSKS","MOLLUSKS","ALL PRODUCTS","OPERATIONS",10,NA
2013,"MARYLAND",24,"MOLLUSKS","MOLLUSKS","ALL PRODUCTS","DOLLARS",1737855,NA
2013,"MARYLAND",24,"MOLLUSKS","CLAMS","ALL PRODUCTS","OPERATIONS",1,NA
2013,"MARYLAND",24,"MOLLUSKS","CLAMS","ALL PRODUCTS","DOLLARS",NA,NA
2013,"MARYLAND",24,"MOLLUSKS","HARD CLAMS","ALL PRODUCTS","OPERATIONS",1,NA
2013,"MARYLAND",24,"MOLLUSKS","HARD CLAMS","ALL PRODUCTS","DOLLARS",NA,NA
2013,"MARYLAND",24,"MOLLUSKS","OYSTERS","ALL PRODUCTS","OPERATIONS",10,NA
2013,"MARYLAND",24,"MOLLUSKS","OYSTERS","ALL PRODUCTS","DOLLARS",NA,NA
2013,"MARYLAND",24,"MOLLUSKS","EASTERN OYSTERS","ALL PRODUCTS","OPERATIONS",10,NA
2013,"MARYLAND",24,"MOLLUSKS","EASTERN OYSTERS","ALL PRODUCTS","DOLLARS",NA,NA
2013,"MASSACHUSETTS",25,"MOLLUSKS","MOLLUSKS","ALL PRODUCTS","OPERATIONS",132,NA
2013,"MASSACHUSETTS",25,"MOLLUSKS","MOLLUSKS","ALL PRODUCTS","DOLLARS",NA,NA
2013,"MASSACHUSETTS",25,"MOLLUSKS","CLAMS","ALL PRODUCTS","OPERATIONS",34,NA
2013,"MASSACHUSETTS",25,"MOLLUSKS","CLAMS","ALL PRODUCTS","DOLLARS",NA,NA
2013,"MASSACHUSETTS",25,"MOLLUSKS","OTHER CLAMS","ALL PRODUCTS","OPERATIONS",4,NA
2013,"MASSACHUSETTS",25,"MOLLUSKS","OTHER CLAMS","ALL PRODUCTS","DOLLARS",NA,NA
2013,"MASSACHUSETTS",25,"MOLLUSKS","HARD CLAMS","ALL PRODUCTS","OPERATIONS",33,NA
2013,"MASSACHUSETTS",25,"MOLLUSKS","HARD CLAMS","ALL PRODUCTS","DOLLARS",1711698,NA
2013,"MASSACHUSETTS",25,"MOLLUSKS","OTHER SPECIES","ALL PRODUCTS","OPERATIONS",2,NA
2013,"MASSACHUSETTS",25,"MOLLUSKS","OTHER SPECIES","ALL PRODUCTS","DOLLARS",NA,NA
2013,"MASSACHUSETTS",25,"MOLLUSKS","OYSTERS","ALL PRODUCTS","OPERATIONS",126,NA
2013,"MASSACHUSETTS",25,"MOLLUSKS","OYSTERS","ALL PRODUCTS","DOLLARS",10969622,NA
2013,"MASSACHUSETTS",25,"MOLLUSKS","OTHER OYSTERS","ALL PRODUCTS","OPERATIONS",3,NA
2013,"MASSACHUSETTS",25,"MOLLUSKS","OTHER OYSTERS","ALL PRODUCTS","DOLLARS",NA,NA
2013,"MASSACHUSETTS",25,"MOLLUSKS","EASTERN OYSTERS","ALL PRODUCTS","OPERATIONS",123,NA
2013,"MASSACHUSETTS",25,"MOLLUSKS","EASTERN OYSTERS","ALL PRODUCTS","DOLLARS",NA,NA
2013,"NEW JERSEY",34,"MOLLUSKS","MOLLUSKS","ALL PRODUCTS","OPERATIONS",50,NA
2013,"NEW JERSEY",34,"MOLLUSKS","MOLLUSKS","ALL PRODUCTS","DOLLARS",10302942,NA
2013,"NEW JERSEY",34,"MOLLUSKS","CLAMS","ALL PRODUCTS","OPERATIONS",39,NA
2013,"NEW JERSEY",34,"MOLLUSKS","CLAMS","ALL PRODUCTS","DOLLARS",2334270,NA
2013,"NEW JERSEY",34,"MOLLUSKS","OTHER CLAMS","ALL PRODUCTS","OPERATIONS",3,NA
2013,"NEW JERSEY",34,"MOLLUSKS","OTHER CLAMS","ALL PRODUCTS","DOLLARS",NA,NA
2013,"NEW JERSEY",34,"MOLLUSKS","HARD CLAMS","ALL PRODUCTS","OPERATIONS",37,NA
2013,"NEW JERSEY",34,"MOLLUSKS","HARD CLAMS","ALL PRODUCTS","DOLLARS",NA,NA
2013,"NEW JERSEY",34,"MOLLUSKS","OYSTERS","ALL PRODUCTS","OPERATIONS",19,NA
2013,"NEW JERSEY",34,"MOLLUSKS","OYSTERS","ALL PRODUCTS","DOLLARS",7968672,NA
2013,"NEW JERSEY",34,"MOLLUSKS","EASTERN OYSTERS","ALL PRODUCTS","OPERATIONS",19,NA
2013,"NEW JERSEY",34,"MOLLUSKS","EASTERN OYSTERS","ALL PRODUCTS","DOLLARS",7968672,NA
2013,"NEW YORK",36,"MOLLUSKS","MOLLUSKS","ALL PRODUCTS","OPERATIONS",15,NA
2013,"NEW YORK",36,"MOLLUSKS","MOLLUSKS","ALL PRODUCTS","DOLLARS",5657836,NA
2013,"NEW YORK",36,"MOLLUSKS","CLAMS","ALL PRODUCTS","OPERATIONS",1,NA
2013,"NEW YORK",36,"MOLLUSKS","CLAMS","ALL PRODUCTS","DOLLARS",NA,NA
2013,"NEW YORK",36,"MOLLUSKS","HARD CLAMS","ALL PRODUCTS","OPERATIONS",1,NA
2013,"NEW YORK",36,"MOLLUSKS","HARD CLAMS","ALL PRODUCTS","DOLLARS",NA,NA
2013,"NEW YORK",36,"MOLLUSKS","OYSTERS","ALL PRODUCTS","OPERATIONS",14,NA
2013,"NEW YORK",36,"MOLLUSKS","OYSTERS","ALL PRODUCTS","DOLLARS",NA,NA
